table_catalog,table_schema,table_name,column_name,data_type
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUSINESS_CASE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CABLE_TYPE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_COMPLETE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_STARTED_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAD_DESIGN_STARTED_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_APPROVAL_CODE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_COMPLETE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_COMPLETE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_REQUEST_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CAPITAL_DESIGN_REQUEST_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CCID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CET_OPPORTUNITY_ID,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CLOSE_FINANCIAL_TOOL_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CLOSE_FINANCIAL_TOOL_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CMS_REVIEW_E7_2_SHELVES_ONLY_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CMS_REVIEW_E7_2_SHELVES_ONLY_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CO_ADDRESS,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CO_CLLI,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CO_EQUIP_CLLI,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,COMMUNITY_OR_SERVING_AREA_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,COMPETITOR,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CONSTRUCTION_CATEGORY_1,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CONSTRUCTION_CATEGORY_2,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,CONSTRUCTION_COORD_SPLICING_SUPERVISOR,NUMERIC
